doi,sources,ror_ids,year,datacite_client_id,datacite_publisher,datacite_resourceTypeGeneral,datacite_title,datacite_licenses,crossref_member,crossref_publisher,crossref_year,crossref_title,n_authors_total,n_authors_with_orcid
10.5281/zenodo.11220605,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Simulations of POPC bilayers and monolayers at three different sizes. CHARMM36 with OPC water model,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.11220606,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Simulations of POPC bilayers and monolayers at three different sizes. CHARMM36 with OPC water model,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.12744769,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Optimized geometries for Global Aromatic Ring Currents in Neutral Porphyrin Nanobelts,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.12744770,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Optimized geometries for Global Aromaticity in Neutral Porphyrin Nanobelts,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.12759642,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Saccharide simulations comparing CHARMM36, CHARMM36-NBFIX, and prosECCo75 force fields, part 4/4 after revisions",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.12759641,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Saccharide simulations comparing CHARMM36, CHARMM36-NBFIX, and prosECCo75 force fields, part 4/4 after revisions",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.12821910,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Supporting simulation data for ""4-Oxo-β-lactams as Covalent Inhibitors of the Mitochondrial Intramembrane Protease PARL""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.12821909,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Supporting simulation data for ""4-Oxo-β-lactams as Covalent Inhibitors of the Mitochondrial Intramembrane Protease PARL""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.12697518,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Source data for the HDX-MS experiments in publication ""Deciphering the allosteric regulation of mycobacterial inosine-5′-monophosphate dehydrogenase""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.12697519,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Source data for the HDX-MS experiments in publication ""Deciphering the allosteric regulation of mycobacterial inosine-5′-monophosphate dehydrogenase""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.12646467,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Source data for the kinetic assays in publication ""Deciphering the allosteric regulation of mycobacterial inosine-5′-monophosphate dehydrogenase""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.12646468,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Source data for the kinetic assays in publication ""Deciphering the allosteric regulation of mycobacterial inosine-5′-monophosphate dehydrogenase""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.13453506,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Optimized geometries for Global Aromatic Ring Currents in Neutral Porphyrin Nanobelts,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.13744550,datacite,https://ror.org/02p1jz666;https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,"Data described in the article ""Nitrogen-Containing Flavonoids─Preparation and Biological Activity""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,13,7
10.5281/zenodo.13744551,datacite,https://ror.org/02p1jz666;https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,"Data described in the article ""Nitrogen-Containing Flavonoids─Preparation and Biological Activity""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,13,7
10.17632/b7s5vgjp9w,datacite,https://ror.org/045syc608;https://ror.org/04nfjn472,2024,bl.mendeley,Mendeley Data,Dataset,DDI2 protease controls embryonic development and inflammation via TCF11/NRF1,info:eu-repo/semantics/openAccess;https://creativecommons.org/licenses/by/4.0/legalcode,,,,,18,2
10.17632/b7s5vgjp9w.1,datacite,https://ror.org/045syc608;https://ror.org/04nfjn472,2024,bl.mendeley,Mendeley Data,Dataset,DDI2 protease controls embryonic development and inflammation via TCF11/NRF1,info:eu-repo/semantics/openAccess;https://creativecommons.org/licenses/by/4.0/legalcode,,,,,18,2
10.5281/zenodo.13760564,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MsnLib multi-stage fragmentation mass spectral libraries  - mzml positive and negative,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13760715,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MsnLib multi-stage fragmentation mass spectral libraries - raw negative,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13838249,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,NMR screen reveals the diverse structural landscape of a G- quadruplex library,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,4
10.5281/zenodo.13838248,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,NMR screen reveals the diverse structural landscape of a G- quadruplex library,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,4
10.5281/zenodo.13889494,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MSnLib Mass spectral libraries (.mgf),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13889593,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MSnLib Mass spectral libraries (.mgf and .json),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13890851,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MsnLib multi-stage fragmentation mass spectral libraries  - mzml positive and negative,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13891125,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MsnLib multi-stage fragmentation mass spectral libraries - raw negative,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13898009,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MSnLib Mass spectral libraries (.mgf and .json),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13785391,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MsnLib multi-stage fragmentation mass spectral libraries - raw positive,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13911806,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,MSnLib Mass spectral libraries (.mgf and .json),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.13892288,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,GNPS Drug Library spectral files and metadata,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.13892289,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,GNPS Drug Library spectral files and metadata,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.13938790,datacite,https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,"Data described in the article ""Design and evaluation of composite films for in situ synthesis and antibacterial activity of allicin vapour""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,3
10.5281/zenodo.13938791,datacite,https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,"Data described in the article ""Design and evaluation of composite films for in situ synthesis and antibacterial activity of allicin vapour""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,3
10.5281/zenodo.13987764,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Capsaicinoid repository,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.13987763,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Capsaicinoid repository,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.14047683,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,J-dimers of phthalocyanine analogues: structural characterization and their use for determination of association constants between ligands and central cation,https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,,,,,11,5
10.5281/zenodo.14050920,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Tetramethylammonium–acetate solution molecular dynamics simulations,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.5281/zenodo.14050921,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Tetramethylammonium–acetate solution molecular dynamics simulations,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.5281/zenodo.14204349,datacite,https://ror.org/045syc608;https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,TRPV1 calcium imaging assay data from testing of capsaicinoids,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14204350,datacite,https://ror.org/045syc608;https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,TRPV1 calcium imaging assay data from testing of capsaicinoids,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14284149,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Optimized geometries for Global Aromatic Ring Currents in Neutral Porphyrin Nanobelts,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.14499417,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,J-dimers of phthalocyanine analogues: structural characterization and their use for determination of association constants between ligands and central cation,https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,,,,,11,5
10.5281/zenodo.14418522,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Exploring RNA modifications in infectious non-coding circular RNAs,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.14418523,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Exploring RNA modifications in infectious non-coding circular RNAs,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14512397,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Vicinal Bis(methylene) Heterocyclic Diene in Natural Product Synthesis: A Convergent Biomimetic Total Synthesis of Prunolactone A,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,10,7
10.5281/zenodo.14512396,datacite,https://ror.org/024d6js02;https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Vicinal Bis(methylene) Heterocyclic Diene in Natural Product Synthesis: A Convergent Biomimetic Total Synthesis of Prunolactone A,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,10,7
10.17632/6twk7snmyh,datacite,https://ror.org/04nfjn472,2025,bl.mendeley,Mendeley Data,Dataset,"Insulin–Receptor Complex: Short MD, 11-Å Fragments, Amino-Acid Dimers",info:eu-repo/semantics/openAccess;https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,0
10.17632/6twk7snmyh.1,datacite,https://ror.org/04nfjn472,2024,bl.mendeley,Mendeley Data,Dataset,Short MD and 11 Å-fragmented Insulin–Receptor Complexes,info:eu-repo/semantics/openAccess;https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,0
10.5281/zenodo.14650977,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,EcoHub data,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14650978,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,EcoHub data,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14712262,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Coordination of transporter, cargo, and membrane properties during non-vesicular lipid transport",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14712263,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,"Coordination of transporter, cargo, and membrane properties during non-vesicular lipid transport",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14718089,datacite,https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,Transforming Aryl-Tetrazines into Bioorthogonal Scissors for Systematic Cleavage of trans-Cyclooctenes,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,13,13
10.5281/zenodo.14718088,datacite,https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,Transforming Aryl-Tetrazines into Bioorthogonal Scissors for Systematic Cleavage of trans-Cyclooctenes,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,13,13
10.5281/zenodo.14718207,datacite,https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,Sulfonated Hydroxyaryl-Tetrazines with Increased pKa for Accelerated Bioorthogonal Click-to-Release Reactions in Cells,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,12,12
10.5281/zenodo.14718208,datacite,https://ror.org/04nfjn472;https://ror.org/05ggn0a85,2024,cern.zenodo,Zenodo,Dataset,Sulfonated Hydroxyaryl-Tetrazines with Increased pKa for Accelerated Bioorthogonal Click-to-Release Reactions in Cells,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,12,12
10.5281/zenodo.14718372,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Structure–activity relationship study of small-molecule inhibitor of Atg12-Atg3 protein–protein interaction,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,8
10.5281/zenodo.14718373,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Structure–activity relationship study of small-molecule inhibitor of Atg12-Atg3 protein–protein interaction,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,11,8
10.5281/zenodo.14740613,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Dependence of Raman scattered light on incident electric field vector,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,1,1
10.5281/zenodo.14740614,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Dependence of Raman scattered light on incident electric field vector,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,1,1
10.5281/zenodo.14869808,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,EnzymeExplorer experimental validation raw data,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14869809,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,EnzymeExplorer experimental validation raw data,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14959227,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Exploring RNA modifications in infectious non-coding circular RNAs,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.14988141,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,NMR data for publication: Macrocyclic Chelators for Aqueous Lanthanide Separations via Precipitation: Toward Sustainable Recycling of Rare-Earths from NdFeB magnets,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14988140,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,NMR data for publication: Macrocyclic Chelators for Aqueous Lanthanide Separations via Precipitation: Toward Sustainable Recycling of Rare-Earths from NdFeB magnets,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.15017370,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Raw solid-state NMR data for publication of Cisnerosa et. al. 2025,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.15017371,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Raw solid-state NMR data for publication of Cisnerosa et. al. 2025,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.14892331,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Predictions of EnzymeExplorer for UniRef90 clusters with no InterPro annotations,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.14892332,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Predictions of EnzymeExplorer for UniRef90 clusters with no InterPro annotations,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.15088148,datacite,https://ror.org/04nfjn472,2024,cern.zenodo,Zenodo,Dataset,Capsaicinoid repository,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.17632/6twk7snmyh.2,datacite,https://ror.org/04nfjn472,2025,bl.mendeley,Mendeley Data,Dataset,"Insulin–Receptor Complex: Short MD, 11-Å Fragments, Amino-Acid Dimers",info:eu-repo/semantics/openAccess;https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,0
10.5281/zenodo.15259192,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,GNPS Drug Library spectral files and metadata,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.15296921,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Lipidomics of polarized macrophages in the human adipose tissue,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.15296922,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Lipidomics of polarized macrophages in the human adipose tissue,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.15384648,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Transcriptomics outputs and phylogenetic trees used for pathway discovery of diterpenoid alkaloids in Delphinium and Aconitum,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,5
10.5281/zenodo.15384649,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Transcriptomics outputs and phylogenetic trees used for pathway discovery of diterpenoid alkaloids in Delphinium and Aconitum,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,5
10.5281/zenodo.15396455,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Initial Geometries for Porphyrins as a platform for lithium-selective two-dimensional membranes,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.15396454,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Initial Geometries for Porphyrins as a platform for lithium-selective two-dimensional membranes,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.57680/asep.0635611,datacite,https://ror.org/02yhj4v17;https://ror.org/04nfjn472,2025,igeg.asep,ASEP Repository,Dataset,Classical and combinatorial Judd–Ofelt analysis of spectroscopic properties in Er-doped materials: TeO.sub.2./sub.–ZnO–BaO:Er.sup.3+./sup.glasses,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,3
10.5281/zenodo.15522126,datacite,https://ror.org/03kqpb082;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,An Evaluation Methodology for Machine Learning-Based Tandem Mass Spectra Similarity Prediction,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,6
10.5281/zenodo.15522127,datacite,https://ror.org/03kqpb082;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,An Evaluation Methodology for Machine Learning-Based Tandem Mass Spectra Similarity Prediction,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,6
10.5281/zenodo.15630847,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Insulin analog molecular dynamics simulations,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.5281/zenodo.15630848,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Insulin analog molecular dynamics simulations,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.5281/zenodo.15683662,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,MSnLib Mass spectral libraries (.mgf and .json),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.15683784,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,MsnLib multi-stage fragmentation mass spectral libraries  - mzml positive and negative,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.15148999,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Optimized Geometries for Enabling Next Generation Enzyme Mimics Through Local Electric Field Control in Organic Cage Catalysts,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.15148998,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Optimized Geometries for Enabling Next Generation Enzyme Mimics Through Local Electric Field Control in Organic Cage Catalysts,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.15704837,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,solid-state NMR dataset for publication about nicotinamide-adipic ac. cocrystals,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.15704838,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,solid-state NMR dataset for publication about nicotinamide-adipic ac. cocrystals,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.57680/asep.0637210,datacite,https://ror.org/04nfjn472,2025,igeg.asep,ASEP Repository,Dataset,Měření inhibice karbonických anhydráz steroidními O-sulfamáty,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.16314411,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Mass spectrometric industrial pigment library and tattoo analysis,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.16314412,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Mass spectrometric industrial pigment library and tattoo analysis,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,5
10.5281/zenodo.14215049,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Molecular insight into 5′ RNA capping with dinucleoside polyphosphates by bacterial RNA polymerase,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.14215050,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Molecular insight into 5′ RNA capping with dinucleoside polyphosphates by bacterial RNA polymerase,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.16429696,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,GNPS Drug Library spectral files and metadata,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.16744787,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Quenching in an Azaphthalocyanine-Ferrocene Supramolecular Dyad,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.57680/asep.0637979,datacite,https://ror.org/04nfjn472,2025,igeg.asep,ASEP Repository,Dataset,Worksheet &amp; Checklist: Folder File Naming and Organization,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.5061/dryad.6djh9w1dj,datacite,https://ror.org/00wzqmx94;https://ror.org/024d6js02;https://ror.org/04nfjn472,2025,dryad.dryad,Dryad,Dataset,Data for: Mechanistic insights into TTLL11 polyglutamylase-mediated primary tubulin chain elongation,https://creativecommons.org/publicdomain/zero/1.0/legalcode,,,,,14,2
10.5281/zenodo.16963323,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Colossal Thermal Expansion in Molecular Cocrystals through Softening of their Hydrogen Bonds,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.16963324,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Colossal Thermal Expansion in Molecular Cocrystals through Softening of their Hydrogen Bonds,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,2,2
10.5281/zenodo.16984129,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,MSnLib Mass spectral libraries (.mgf and .json),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,1
10.5281/zenodo.16992679,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Source data for the kinetic assays in publication ""Substrate cooperativity shapes competitive inhibitor responses in mycobacterial inosine 5′-monophosphate dehydrogenase""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.5281/zenodo.16992680,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,"Source data for the kinetic assays in publication ""Substrate cooperativity shapes competitive inhibitor responses in mycobacterial inosine 5′-monophosphate dehydrogenase""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,3
10.57680/asep.0638090,datacite,https://ror.org/04nfjn472,2025,igeg.asep,ASEP Repository,Dataset,"Interakce vesiculinu s IGF2 receptorem - simulace molekulové dynamiky, raw data",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,0
10.5281/zenodo.17063687,datacite,https://ror.org/0415vcw02;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Ips typographus transcriptome assembly and Predicted protein structures,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.17063688,datacite,https://ror.org/0415vcw02;https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Ips typographus transcriptome assembly and Predicted protein structures,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.17224725,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Amplifying Inflammation: The Role of Macrophage-Derived Extracellular Vesicles in Spreading Pro-Inflammatory Compounds,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17224726,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,Amplifying Inflammation: The Role of Macrophage-Derived Extracellular Vesicles in Spreading Pro-Inflammatory Compounds,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.17192131,datacite,https://ror.org/04nfjn472,2025,cern.zenodo,Zenodo,Dataset,4site water models - dielectric constant 68,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
